,name,link,company,salary_min,salary_max,currency,source
1279,"Senior BigData Engineer, Financial Software Solutions",https://korolev.hh.ru/vacancy/36027256?query=python, DataArt,NaN,NaN,NaN,hh.ru
1280,"Senior BigData Engineer, Financial Software Solutions",https://korolev.hh.ru/vacancy/36793140?query=python, DataArt,NaN,NaN,NaN,hh.ru
1281,Senior BigData Engineer (Financial Software Solutions),https://korolev.hh.ru/vacancy/36793145?query=python, DataArt,NaN,NaN,NaN,hh.ru
1282,"Senior BigData Engineer, Financial Software Solutions",https://korolev.hh.ru/vacancy/36793148?query=python, DataArt,NaN,NaN,NaN,hh.ru
1283,Senior BigData Engineer (Financial Software Solutions),https://korolev.hh.ru/vacancy/36793152?query=python, DataArt,NaN,NaN,NaN,hh.ru
1284,DevOps-инженер,https://korolev.hh.ru/vacancy/36723242?query=python,АО Сбербанк - Технологии,NaN,NaN,NaN,hh.ru
1285,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/37052894?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1286,Разработчик С++ (3D карта) senior,https://korolev.hh.ru/vacancy/37053096?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1287,"BigData Developer, Media Conglomerate",https://korolev.hh.ru/vacancy/36625253?query=python, DataArt,NaN,NaN,NaN,hh.ru
1288,Программист С++,https://korolev.hh.ru/vacancy/37040014?query=python,ООО СибСенсор,,,,hh.ru
1289,Аналитик (Контактный центр),https://korolev.hh.ru/vacancy/36955279?query=python, Okko,NaN,NaN,NaN,hh.ru
1290,Ведущий инженер по автоматизированному тестированию/ QA Automation Engineer,https://korolev.hh.ru/vacancy/36848591?query=python, ВТБ Факторинг,NaN,NaN,NaN,hh.ru
1291,Front-end WEB-разработчик,https://korolev.hh.ru/vacancy/35332950?query=python,ООО Специальный Технологический Центр,,,,hh.ru
1292,Разработчик С++ (3D карта) junior,https://korolev.hh.ru/vacancy/36814392?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1293,Специалист со знанием языков программирования,https://korolev.hh.ru/vacancy/36329119?query=python,АО Гринатом,NaN,NaN,NaN,hh.ru
1294,Specialist FP&A (BCS Global Markets),https://korolev.hh.ru/vacancy/37045804?query=python, Брокеркредитсервис,NaN,NaN,NaN,hh.ru
1295,Product Manager,https://korolev.hh.ru/vacancy/35770078?query=python, Тинькофф,NaN,NaN,NaN,hh.ru
1296,Ведущий Python разработчик (ML) в Delivery club,https://korolev.hh.ru/vacancy/36712852?query=python," Mail.Ru Group, E-commerce",NaN,NaN,NaN,hh.ru
1297,Ведущий DevOps инженер в Юлу,https://korolev.hh.ru/vacancy/37052144?query=python," Mail.Ru Group, Другое",NaN,NaN,NaN,hh.ru
1298,Стажер-программист,https://korolev.hh.ru/vacancy/37039889?query=python,ТОО Первое Кредитное бюро,NaN,NaN,NaN,hh.ru
1299,Инженер по тестированию (с Java),https://korolev.hh.ru/vacancy/36774766?query=python, Performance Lab (Перфоманс Лаб),NaN,NaN,NaN,hh.ru
1300,Devops Engineer,https://korolev.hh.ru/vacancy/37047405?query=python, Сбербанк для руководителей,NaN,NaN,NaN,hh.ru
1301,Senior C++ Developer,https://korolev.hh.ru/vacancy/33522100?query=python, Zodiac Interactive,NaN,NaN,NaN,hh.ru
1302,Distributed Systems Engineer/Developer (Ruby),https://korolev.hh.ru/vacancy/37056071?query=python, Hunt For You,5500,6500,USD,hh.ru
1303,Инженер по нагрузочному тестированию,https://korolev.hh.ru/vacancy/36713895?query=python,"ПАО «МТС»,IT",NaN,NaN,NaN,hh.ru
1304,DevOps Engineer (Mint Team),https://korolev.hh.ru/vacancy/36763501?query=python, SEMrush,NaN,NaN,NaN,hh.ru
1305,Software Engineer (java),https://korolev.hh.ru/vacancy/26662707?query=python, Xored,NaN,NaN,NaN,hh.ru
1306,Программист C# / Разработчик Unity,https://korolev.hh.ru/vacancy/37048494?query=python,ООО ПрограмЛаб,NaN,NaN,NaN,hh.ru
1307,DevOps инженер (BigData проект в сфере медицины),https://korolev.hh.ru/vacancy/37047323?query=python, КРОК,NaN,NaN,NaN,hh.ru
1308,Тестировщик ПО/QA Engineer (направление VoIP),https://korolev.hh.ru/vacancy/34639449?query=python,ООО «Предприятие «ЭЛТЕКС»,NaN,NaN,NaN,hh.ru
1309,Старший специалист сопровождения клиентов,https://korolev.hh.ru/vacancy/36750284?query=python, ECOMMPAY IT,NaN,NaN,NaN,hh.ru
1310,Тестировщик ПО web,https://korolev.hh.ru/vacancy/37037923?query=python,ООО Кофе Студио,NaN,NaN,NaN,hh.ru
1311,Технический директор / Архитектор системы,https://korolev.hh.ru/vacancy/37054886?query=python, Омникомм Технологии,NaN,NaN,NaN,hh.ru
1312,Разработчик С++ в команду Mobile SDK,https://korolev.hh.ru/vacancy/36907249?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1313,Специалист WEB-QA,https://korolev.hh.ru/vacancy/37033235?query=python, FEBO Telecom Ltd,,,,hh.ru
1314,Специалист WEB-QA,https://korolev.hh.ru/vacancy/37033236?query=python, FEBO Telecom Ltd,,,,hh.ru
1315,Специалист WEB-QA,https://korolev.hh.ru/vacancy/37033237?query=python, FEBO Telecom Ltd,,,,hh.ru
1316,Администратор баз данных,https://korolev.hh.ru/vacancy/37045679?query=python, Лига Цифровой Экономики,NaN,NaN,NaN,hh.ru
1317,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005015?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1318,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005010?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1319,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005011?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1320,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005012?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1321,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005013?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1322,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005014?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1323,Разработчик С++ в команду Mobile SDK (Новосибирск),https://korolev.hh.ru/vacancy/37005016?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1324,Java-разработчик (Senior),https://korolev.hh.ru/vacancy/34751251?query=python,ООО Ойл,,,,hh.ru
1325,Главный системный администратор (*nix систем),https://korolev.hh.ru/vacancy/37042776?query=python, НИИ «Восход»,NaN,NaN,NaN,hh.ru
1326,Back-end WEB-разработчик,https://korolev.hh.ru/vacancy/35333182?query=python,ООО Специальный Технологический Центр,,,,hh.ru
1327,Программист,https://korolev.hh.ru/vacancy/36311526?query=python, КГБУЗ Алтайский Краевой Медицинский Информационно-Аналитический Центр,NaN,NaN,NaN,hh.ru
1328,Преподаватель курсов анализа данных,https://korolev.hh.ru/vacancy/35277668?query=python, Softline,NaN,NaN,NaN,hh.ru
1329,Преподаватель курсов анализа данных,https://korolev.hh.ru/vacancy/35277669?query=python, Softline,NaN,NaN,NaN,hh.ru
1330,Инженер-программист (DevOps),https://korolev.hh.ru/vacancy/35333849?query=python,ООО Специальный Технологический Центр,,,,hh.ru
1331,Middle Java Developer (dxFeed),https://korolev.hh.ru/vacancy/36755188?query=python, Devexperts,NaN,NaN,NaN,hh.ru
1332,Senior C++ Developer,https://korolev.hh.ru/vacancy/35767205?query=python,ООО Q’ligent,NaN,NaN,NaN,hh.ru
1333,Senior Software Engineer,https://korolev.hh.ru/vacancy/30725695?query=python, Xored,NaN,NaN,NaN,hh.ru
1334,Backend Developer,https://korolev.hh.ru/vacancy/36461028?query=python,ООО ИТ-Сворм,100000,NaN,руб.,hh.ru
1335,"Инженер-программист 2 категории (С++ developer, backend developer)",https://korolev.hh.ru/vacancy/33679882?query=python,ООО Специальный Технологический Центр,100000,NaN,руб.,hh.ru
1336,QA Engineer (Python),https://korolev.hh.ru/vacancy/34909381?query=python,ООО Т8,NaN,NaN,NaN,hh.ru
1337,Тестировщик,https://korolev.hh.ru/vacancy/36329106?query=python, РТ БПМ,50000,NaN,руб.,hh.ru
1338,DevOps инженер (ЕФС),https://korolev.hh.ru/vacancy/37047372?query=python,АО Сбербанк - Технологии,NaN,NaN,NaN,hh.ru
1339,Data Science / Data Engineer,https://korolev.hh.ru/vacancy/36915671?query=python, DPD в России,NaN,NaN,NaN,hh.ru
1340,Go-разработчик,https://korolev.hh.ru/vacancy/36751283?query=python, ivi,160000,220000,руб.,hh.ru
1341,React Native developer,https://korolev.hh.ru/vacancy/36847858?query=python, Sibedge,,,,hh.ru
1342,React Native developer,https://korolev.hh.ru/vacancy/36847862?query=python, Sibedge,,,,hh.ru
1343,Senior C/C++ Developer,https://korolev.hh.ru/vacancy/36740204?query=python, Zodiac Interactive,NaN,NaN,NaN,hh.ru
1344,Python-разработчик,https://korolev.hh.ru/vacancy/36487148?query=python, РБК,NaN,NaN,NaN,hh.ru
1345,Руководитель сигнатурного направления,https://korolev.hh.ru/vacancy/36926928?query=python,ОАО ИнфоТеКС,NaN,NaN,NaN,hh.ru
1346,Разработчик Python (IIoT),https://korolev.hh.ru/vacancy/37038199?query=python, Сибур,NaN,NaN,NaN,hh.ru
1347,SRE Engineer,https://korolev.hh.ru/vacancy/37042060?query=python,ООО Акронис-Инфозащита,NaN,NaN,NaN,hh.ru
1348,Senior QA Engineer,https://korolev.hh.ru/vacancy/36393202?query=python, Zodiac Interactive,NaN,NaN,NaN,hh.ru
1349,Программист Python,https://korolev.hh.ru/vacancy/37034220?query=python,ООО Открытые решения,NaN,NaN,NaN,hh.ru
1350,Программист Python,https://korolev.hh.ru/vacancy/37034220?query=python,ООО Открытые решения,NaN,NaN,NaN,hh.ru
1351,Разработчик по Javascript и Python,https://korolev.hh.ru/vacancy/35032551?query=python," Русские базовые информационные технологии, Научно-производственное объединение",70000,NaN,руб.,hh.ru
1352,Junior Java Developer (AI),https://korolev.hh.ru/vacancy/33198419?query=python, NEOLAB,NaN,NaN,NaN,hh.ru
1353,Data Scientist,https://korolev.hh.ru/vacancy/37037611?query=python,ООО Агентство судебного взыскания,100000,NaN,руб.,hh.ru
1354,Инженер по эксплуатации бизнес-систем,https://korolev.hh.ru/vacancy/37041194?query=python,"ПАО МегаФон, IT",40000,NaN,руб.,hh.ru
1355,Инженер по тестированию / QA Engineer (сетевое оборудование),https://korolev.hh.ru/vacancy/37038928?query=python, НТЦ Метротек,,,,hh.ru
1356,Разработчик Python,https://korolev.hh.ru/vacancy/37034425?query=python,АО ОКЕНИТ,NaN,NaN,NaN,hh.ru
1357,Senior/Advanced senior backend developer,https://korolev.hh.ru/vacancy/34769173?query=python,АО Алгонт,100000,200000,руб.,hh.ru
1358,Программист,https://korolev.hh.ru/vacancy/36746721?query=python,,NaN,NaN,NaN,hh.ru
1359,Python-разработчик,https://korolev.hh.ru/vacancy/37027942?query=python,ООО Смарт Ритейл,NaN,NaN,NaN,hh.ru
1360,Разработчик С++ в команду 3D карта (Новосибирск),https://korolev.hh.ru/vacancy/36999979?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1361,Разработчик приложений (Python),https://korolev.hh.ru/vacancy/37038238?query=python, Finbridge,NaN,150000,руб.,hh.ru
1362,Программист Python,https://korolev.hh.ru/vacancy/35870480?query=python,АО РТИ,NaN,NaN,NaN,hh.ru
1363,Программист Python,https://korolev.hh.ru/vacancy/36777664?query=python, Телеком.ру,NaN,NaN,NaN,hh.ru
1364,Senior QA Engineer,https://korolev.hh.ru/vacancy/36393176?query=python, Zodiac Interactive,NaN,NaN,NaN,hh.ru
1365,"Инженер-программист C++, Python",https://korolev.hh.ru/vacancy/37027359?query=python,ТОО ЦЕНТР БЕСПИЛОТНЫХ СИСТЕМ КАЗАХСТАНА,500000,NaN,KZT,hh.ru
1366,Архитектор big data решений / Ведущий разработчик big data решений,https://korolev.hh.ru/vacancy/36848529?query=python, ВТБ Факторинг,NaN,NaN,NaN,hh.ru
1367,Technical Director of SaaS product,https://korolev.hh.ru/vacancy/37054163?query=python, Bell Integrator,NaN,NaN,NaN,hh.ru
1368,Senior C++/Python Developer (Yellow Team),https://korolev.hh.ru/vacancy/36715026?query=python, SEMrush,190000,NaN,руб.,hh.ru
1369,Technical Director of SaaS product,https://korolev.hh.ru/vacancy/37054143?query=python, Bell Integrator,NaN,NaN,NaN,hh.ru
1370,Technical Director of SaaS product,https://korolev.hh.ru/vacancy/37054128?query=python, Bell Integrator,NaN,NaN,NaN,hh.ru
1371,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999978?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1372,Technical Director of SaaS product,https://korolev.hh.ru/vacancy/37054099?query=python, Bell Integrator,NaN,NaN,NaN,hh.ru
1373,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999981?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1374,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999982?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1375,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999976?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1376,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999977?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1377,Разработчик С++ (3D карта) middle,https://korolev.hh.ru/vacancy/36999980?query=python, 2ГИС,NaN,NaN,NaN,hh.ru
1378,Разработчик Python,https://korolev.hh.ru/vacancy/35957577?query=python,АО ДОМ.РФ,NaN,NaN,NaN,hh.ru
1379,Инженер-программист,https://korolev.hh.ru/vacancy/29679783?query=python,ООО Крит,70000,NaN,руб.,hh.ru
1380,Python-разработчик,https://korolev.hh.ru/vacancy/35503487?query=python, ivi,140000,200000,руб.,hh.ru
