,name,link,company,salary_min,salary_max,currency,source
215,Разработчик / Инженер-программист (Python),https://korolev.hh.ru/vacancy/36970511?query=python, NGENIX,NaN,200000,руб.,hh.ru
216,Специалист Управления по работе с данными,https://korolev.hh.ru/vacancy/36661525?query=python, АЛЬФА-БАНК,NaN,NaN,NaN,hh.ru
217,Аналитик,https://korolev.hh.ru/vacancy/36202551?query=python, Студия Кефир,NaN,NaN,NaN,hh.ru
218,Senior/Regular QA Manual Engineer,https://korolev.hh.ru/vacancy/36842009?query=python, Smart Development Ltd,1500,2500,USD,hh.ru
219,Data Analyst (BI),https://korolev.hh.ru/vacancy/36841095?query=python, Exness,NaN,NaN,NaN,hh.ru
220,Программист по созданию и ведению обучающего курса по Python,https://korolev.hh.ru/vacancy/36906276?query=python," Profi-internet, школа востребованных интернет-профессий",150000,NaN,руб.,hh.ru
221,Data Mining Specialist,https://korolev.hh.ru/vacancy/36922120?query=python," ProStor,сеть магазинов",10000,NaN,грн.,hh.ru
222,Биоинформатик,https://korolev.hh.ru/vacancy/36316529?query=python, Новые Программные Системы,NaN,NaN,NaN,hh.ru
223,Programming intern,https://korolev.hh.ru/vacancy/36781142?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
224,POWER BI Analyst,https://korolev.hh.ru/vacancy/37011874?query=python, Ostrovska Talent Acquisition,NaN,NaN,NaN,hh.ru
225,Инженер-разработчик,https://korolev.hh.ru/vacancy/37007030?query=python,ООО Синапс,90000,NaN,руб.,hh.ru
226,Аналитик BI,https://korolev.hh.ru/vacancy/36763525?query=python, Метр Квадратный,120000,NaN,руб.,hh.ru
227,Frontend Developer,https://korolev.hh.ru/vacancy/37033081?query=python, Alber Blanc,NaN,NaN,NaN,hh.ru
228,Ведущий тестировщик ПО / QA automation engineer,https://korolev.hh.ru/vacancy/36998924?query=python, Новые Программные Системы,120000,160000,руб.,hh.ru
229,Data Scientist,https://korolev.hh.ru/vacancy/37045181?query=python,ООО WhyHappen,NaN,NaN,NaN,hh.ru
230,DevOps Engineer,https://korolev.hh.ru/vacancy/36891934?query=python, Дженстек,130000,220000,руб.,hh.ru
231,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/33669042?query=python, FunBox,NaN,NaN,NaN,hh.ru
232,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/33632674?query=python, FunBox,NaN,NaN,NaN,hh.ru
233,Программист для создания и ведения обучающего курса по Python,https://korolev.hh.ru/vacancy/36924386?query=python," Profi-internet, школа востребованных интернет-профессий",1800,NaN,USD,hh.ru
234,Python Developer,https://korolev.hh.ru/vacancy/36752075?query=python, Cloud Linux,NaN,NaN,NaN,hh.ru
235,Эксперт по аналитике,https://korolev.hh.ru/vacancy/36447272?query=python, Билайн,NaN,NaN,NaN,hh.ru
236,Junior Data Analyst,https://korolev.hh.ru/vacancy/36847318?query=python, Софтико,NaN,NaN,NaN,hh.ru
237,Back-end Developer (Go / Python),https://korolev.hh.ru/vacancy/36924871?query=python, Exness,NaN,NaN,NaN,hh.ru
238,Cтажёр-разработчик автоматизированных тестов,https://korolev.hh.ru/vacancy/21015438?query=python, a1qa,NaN,NaN,NaN,hh.ru
239,Аналитик,https://korolev.hh.ru/vacancy/36943036?query=python, SVMD,NaN,NaN,NaN,hh.ru
240,Разработчик / Инженер-программист (Python),https://korolev.hh.ru/vacancy/36886946?query=python, NGENIX,NaN,230000,руб.,hh.ru
241,Специалист по сопровождению информационных систем,https://korolev.hh.ru/vacancy/36999412?query=python,ООО IT2G,NaN,NaN,NaN,hh.ru
242,DevOps,https://korolev.hh.ru/vacancy/36108163?query=python, Группа Компаний MVS,150000,180000,руб.,hh.ru
243,IOS разработчик,https://korolev.hh.ru/vacancy/36916721?query=python, Studio-Evolution,100000,250000,руб.,hh.ru
244,Системный администратор / DevOps / SRE,https://korolev.hh.ru/vacancy/36833137?query=python,ООО Софтвайс,140000,160000,руб.,hh.ru
245,Quantitative Researcher (Trader),https://korolev.hh.ru/vacancy/37029684?query=python, Alber Blanc,NaN,10000,EUR,hh.ru
246,Аналитик,https://korolev.hh.ru/vacancy/36551177?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
247,Middle Python Developer,https://korolev.hh.ru/vacancy/36798264?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
248,Тестировщик ПО,https://korolev.hh.ru/vacancy/35682116?query=python, Comagic,NaN,NaN,NaN,hh.ru
249,Python developer,https://korolev.hh.ru/vacancy/36849156?query=python, Eastern Peak,NaN,NaN,NaN,hh.ru
250,Системный администратор Linux,https://korolev.hh.ru/vacancy/37059803?query=python, МойСклад,140000,170000,руб.,hh.ru
251,Системный администратор Linux/Linux DevOps,https://korolev.hh.ru/vacancy/37025626?query=python,ИП Бовсуновский И.В.,NaN,100000,руб.,hh.ru
252,DevOps Engineer,https://korolev.hh.ru/vacancy/36858337?query=python, BestDoctor,NaN,180000,руб.,hh.ru
253,Senior iOS разработчик,https://korolev.hh.ru/vacancy/36858094?query=python, BestDoctor,170000,350000,руб.,hh.ru
254,DevOps engineer,https://korolev.hh.ru/vacancy/36843220?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
255,Senior Fullstack Web Developer в команду Hyperskill,https://korolev.hh.ru/vacancy/36854499?query=python,ООО Цифровые Образовательные Решения,100000,NaN,руб.,hh.ru
256,C# Developer (Python),https://korolev.hh.ru/vacancy/36971530?query=python, Room 8 Studio,NaN,NaN,NaN,hh.ru
257,Senior Python Developer,https://korolev.hh.ru/vacancy/36890836?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
258,Automation QA / Специалист по автоматизированному тестированию,https://korolev.hh.ru/vacancy/36532257?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
259,Game Analyst,https://korolev.hh.ru/vacancy/36798448?query=python, Plarium,NaN,NaN,NaN,hh.ru
260,Golang ведущий разработчик,https://korolev.hh.ru/vacancy/36847348?query=python,ООО Эйчэфти Арбитраж,230000,300000,руб.,hh.ru
261,Embedded программист С++,https://korolev.hh.ru/vacancy/37036595?query=python,ООО Геоскан,70000,NaN,руб.,hh.ru
262,Senior Backend Developer,https://korolev.hh.ru/vacancy/36921273?query=python, РОССИННО,140000,200000,руб.,hh.ru
263,Аналитик по работе с данными,https://korolev.hh.ru/vacancy/36761708?query=python, Хэндисофт,NaN,NaN,NaN,hh.ru
264,Программист Go,https://korolev.hh.ru/vacancy/37018880?query=python,ООО Прикладные технологии,,,,hh.ru
265,Cпециалист технической поддержки (junior),https://korolev.hh.ru/vacancy/36905156?query=python, OSSHelp,NaN,NaN,NaN,hh.ru
266,Build engineer,https://korolev.hh.ru/vacancy/36951722?query=python,ООО Айфьючер,NaN,NaN,NaN,hh.ru
267,Frontend разработчик,https://korolev.hh.ru/vacancy/36785516?query=python,ООО Банк СКС,NaN,NaN,NaN,hh.ru
268,QA engineer,https://korolev.hh.ru/vacancy/36795902?query=python, Dialog,NaN,NaN,NaN,hh.ru
269,Системный администратор Linux/Linux DevOps,https://korolev.hh.ru/vacancy/37025625?query=python,ИП Бовсуновский И.В.,NaN,100000,руб.,hh.ru
270,Tester,https://korolev.hh.ru/vacancy/36986951?query=python,ООО GFE-Solutions,NaN,NaN,NaN,hh.ru
271,Специалист по разработке и сопровождению отчетности бизнес подразделений,https://korolev.hh.ru/vacancy/36864269?query=python, Тойота Банк,NaN,NaN,NaN,hh.ru
272,"Fraud Risk Analyst (Limassol, Cyprus)",https://korolev.hh.ru/vacancy/36890266?query=python,ООО КардПэй,NaN,NaN,NaN,hh.ru
273,Web QA Engineer,https://korolev.hh.ru/vacancy/34234522?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
274,Frontend Javascript разработчик (middle),https://korolev.hh.ru/vacancy/36714388?query=python,ООО Диджитал Пайн,,,,hh.ru
275,Маркетинговый аналитик (GameDev),https://korolev.hh.ru/vacancy/36657151?query=python, Crazy Panda,NaN,NaN,NaN,hh.ru
276,Java developer,https://korolev.hh.ru/vacancy/36134800?query=python,ООО Дата Ист,,,,hh.ru
277,Machine Learning Engineer,https://korolev.hh.ru/vacancy/37061079?query=python,ООО Браймонсофт,NaN,NaN,NaN,hh.ru
278,Ведущий разработчик ПО в области облачных технологий,https://korolev.hh.ru/vacancy/36718840?query=python,ООО Прогматик Лаб,250000,NaN,руб.,hh.ru
279,Аналитик-программист,https://korolev.hh.ru/vacancy/35947186?query=python,ООО МЕТИЗ ИМПЭКС,NaN,NaN,NaN,hh.ru
280,Embedded Linux программист,https://korolev.hh.ru/vacancy/37036623?query=python,ООО Геоскан,80000,NaN,руб.,hh.ru
281,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/32141443?query=python, FunBox,NaN,NaN,NaN,hh.ru
282,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/33632677?query=python, FunBox,NaN,NaN,NaN,hh.ru
283,Senior Kotlin / Java разработчик,https://korolev.hh.ru/vacancy/35172686?query=python, Эквид,150000,NaN,руб.,hh.ru
284,Специалист САПР-BIM (техническая поддержка пользователей),https://korolev.hh.ru/vacancy/36736971?query=python,ООО Уральский Тим-Центр,,,,hh.ru
285,Game Data Analyst,https://korolev.hh.ru/vacancy/36881258?query=python,ООО Хайкор Геймз,NaN,NaN,NaN,hh.ru
286,Ведущий Python разработчик ( Middle Senior ) / Full stack Developer,https://korolev.hh.ru/vacancy/36769512?query=python,ООО Сода,NaN,NaN,NaN,hh.ru
287,Game Data Analyst (Flime by Gismart),https://korolev.hh.ru/vacancy/36734409?query=python, Gismart,NaN,NaN,NaN,hh.ru
288,QA automation engineer (Python),https://korolev.hh.ru/vacancy/36782262?query=python, Luxoft,NaN,NaN,NaN,hh.ru
289,Magento developer (удаленно),https://korolev.hh.ru/vacancy/36850326?query=python, Magenable,120000,160000,руб.,hh.ru
290,Android senior developer,https://korolev.hh.ru/vacancy/36858081?query=python, BestDoctor,170000,350000,руб.,hh.ru
291,Старший инженер/DevOps,https://korolev.hh.ru/vacancy/37022684?query=python,ООО Неолаб-техно,NaN,NaN,NaN,hh.ru
292,System Administrator,https://korolev.hh.ru/vacancy/37033064?query=python,ООО ВЭБ Технологии,NaN,NaN,NaN,hh.ru
293,Web-программист в отдел внутренней разработки,https://korolev.hh.ru/vacancy/36885527?query=python, UserGate,,,,hh.ru
294,ReactJS Developer,https://korolev.hh.ru/vacancy/36998003?query=python, Thingfarms,1000,2500,USD,hh.ru
295,Web-разработчик,https://korolev.hh.ru/vacancy/36755908?query=python,ООО ПА Сибпромстрой,100000,NaN,руб.,hh.ru
296,DevOps/support engineer,https://korolev.hh.ru/vacancy/36819890?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
297,C# программист (.NET Core Web API),https://korolev.hh.ru/vacancy/36928976?query=python,ООО SNH MeisterSoft,NaN,NaN,NaN,hh.ru
298,DevOps Engineer,https://korolev.hh.ru/vacancy/36863762?query=python,ООО Медэкс,160000,NaN,руб.,hh.ru
299,Go/PHP developer,https://korolev.hh.ru/vacancy/36958305?query=python, A3F Group,120000,250000,руб.,hh.ru
300,Big Data Engineer,https://korolev.hh.ru/vacancy/36838996?query=python, BelPrime,NaN,NaN,NaN,hh.ru
301,.Net разработчик,https://korolev.hh.ru/vacancy/36775776?query=python,ООО Экспресс Коллекшн,50000,NaN,руб.,hh.ru
302,Системный администратор Linux,https://korolev.hh.ru/vacancy/36906310?query=python,АО Группа Телематика-Один,120000,150000,руб.,hh.ru
303,Scala Developer (Java / C++ / С# / Python) (направление решений в образовании),https://korolev.hh.ru/vacancy/36114431?query=python, NAUMEN,NaN,NaN,NaN,hh.ru
304,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/33632675?query=python, FunBox,NaN,NaN,NaN,hh.ru
305,Elixir разработчик,https://korolev.hh.ru/vacancy/37043869?query=python, Quiet Media,NaN,NaN,NaN,hh.ru
306,Инженер (информационная безопасность),https://korolev.hh.ru/vacancy/36862429?query=python, Angara Technologies Group,NaN,NaN,NaN,hh.ru
307,Middle / Senior Python разработчик,https://korolev.hh.ru/vacancy/36749189?query=python,ООО Айтаргет,NaN,NaN,NaN,hh.ru
308,Intern to Actuarial team,https://korolev.hh.ru/vacancy/37025607?query=python, Deloitte Ukraine,NaN,NaN,NaN,hh.ru
309,Младший геймдизайнер-аналитик,https://korolev.hh.ru/vacancy/35930636?query=python,ООО Крапива,NaN,NaN,NaN,hh.ru
310,QA инженер,https://korolev.hh.ru/vacancy/37007808?query=python, NGENIX,NaN,120000,руб.,hh.ru
311,Разработчик С++,https://korolev.hh.ru/vacancy/36723154?query=python,АО АСТ,NaN,170000,руб.,hh.ru
312,Senior Linux System Administrator / DevOps Engineer,https://korolev.hh.ru/vacancy/36802280?query=python,АО ИНКОМА,NaN,200000,руб.,hh.ru
313,Data Engineer,https://korolev.hh.ru/vacancy/36889891?query=python," FOZZY GROUP, Корпорация",NaN,NaN,NaN,hh.ru
314,Junior C++ разработчик алгоритмов геометрического моделирования,https://korolev.hh.ru/vacancy/37016657?query=python,ЗАО Ледас,,,,hh.ru
315,Team Lead/Python developer,https://korolev.hh.ru/vacancy/36890841?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
316,Программист C#,https://korolev.hh.ru/vacancy/33939924?query=python,ООО Дата Ист,NaN,NaN,NaN,hh.ru
317,Senior Big Data инженер (Machine Learning),https://korolev.hh.ru/vacancy/36426507?query=python," Лента, федеральная розничная сеть, IT ",NaN,NaN,NaN,hh.ru
318,Cloud engineer,https://korolev.hh.ru/vacancy/37013683?query=python, VIAcode,NaN,NaN,NaN,hh.ru
319,Программист Oracle,https://korolev.hh.ru/vacancy/36852550?query=python, TJ Collection,150000,200000,руб.,hh.ru
320,Инженер по внедрению,https://korolev.hh.ru/vacancy/36857437?query=python, Dialog,,,,hh.ru
321,Инженер DevOps,https://korolev.hh.ru/vacancy/36858501?query=python, СофтТелематика,NaN,200000,руб.,hh.ru
322,Senior C++ Software Developer,https://korolev.hh.ru/vacancy/36763320?query=python, Alber Blanc,NaN,10000,USD,hh.ru
323,Teamlead команды технической поддержки,https://korolev.hh.ru/vacancy/36559188?query=python, NGENIX,NaN,180000,руб.,hh.ru
324,PHP-разработчик,https://korolev.hh.ru/vacancy/32333890?query=python, Веб-Мост,130000,150000,руб.,hh.ru
